genome_id	assembly_accession	sra_accession
573.21900	GCA_900515885.1	ERR1228142
573.21901	GCA_900515915.1	ERR1228185
573.21902	GCA_900515925.1	ERR1228184
573.21903	GCA_900515905.1	ERR1228180
573.21904	GCA_900515935.1	ERR1228186
573.21905	GCA_900515945.1	ERR1228188
573.21906	GCA_900515965.1	ERR1228191
573.21907	GCA_900515955.1	ERR1228190
573.21908	GCA_900515975.1	ERR1228143
573.21909	GCA_900515985.1	ERR1228192
573.21910	GCA_900515995.1	ERR1228193
573.21911	GCA_900516005.1	ERR1228199
573.21912	GCA_900516015.1	ERR1228197
573.21913	GCA_900516025.1	ERR1228203
573.21914	GCA_900516035.1	ERR1228198
573.21915	GCA_900516045.1	ERR1228196
573.21916	GCA_900516055.1	ERR1228195
573.21917	GCA_900516065.1	ERR1228189
573.21918	GCA_900516075.1	ERR1228204
573.21919	GCA_900516085.1	ERR1228205
573.21920	GCA_900516095.1	ERR1228211
573.21921	GCA_900516105.1	ERR1228212
573.21922	GCA_900516115.1	ERR1228210
573.21923	GCA_900516125.1	ERR1228208
573.21924	GCA_900516135.1	ERR1228209
573.21925	GCA_900516145.1	ERR1228217
573.21926	GCA_900516165.1	ERR1228146
573.21927	GCA_900516155.1	ERR1228214
573.21928	GCA_900516175.1	ERR1228220
573.21929	GCA_900516185.1	ERR1228224
573.21930	GCA_900516195.1	ERR1228221
573.21931	GCA_900516205.1	ERR1228230
573.21932	GCA_900516225.1	ERR1228227
573.21933	GCA_900516235.1	ERR1228228
573.21934	GCA_900516245.1	ERR1228226
573.21935	GCA_900516215.1	ERR1228229
573.21936	GCA_900516255.1	ERR1228345
573.21937	GCA_900516265.1	ERR1228348
573.21938	GCA_900516275.1	ERR1228251
573.21939	GCA_900516285.1	ERR1228344
573.21940	GCA_900516295.1	ERR1228341
573.21941	GCA_900516305.1	ERR1228353
573.21942	GCA_900516315.1	ERR1228352
573.21943	GCA_900516325.1	ERR1228252
573.21944	GCA_900516335.1	ERR1228350
573.21945	GCA_900516345.1	ERR1228351
573.21946	GCA_900516355.1	ERR1228361
573.21947	GCA_900516365.1	ERR1228355
573.21948	GCA_900516375.1	ERR1228359
573.21949	GCA_900516395.1	ERR1228253
573.21950	GCA_900516385.1	ERR1228357
573.21951	GCA_900516405.1	ERR1228364
573.21952	GCA_900516415.1	ERR1228363
573.21953	GCA_900516425.1	ERR1228360
573.21954	GCA_900516435.1	ERR1228366
573.21955	GCA_900516445.1	ERR1228254
573.21956	GCA_900516465.1	ERR1228371
573.21957	GCA_900516455.1	ERR1228365
573.21958	GCA_900516475.1	ERR1228373
573.21959	GCA_900516485.1	ERR1228367
573.21960	GCA_900516495.1	ERR1228377
573.21961	GCA_900516505.1	ERR1228374
573.21962	GCA_900516515.1	ERR1228376
573.21963	GCA_900516525.1	ERR1228381
573.21964	GCA_900516535.1	ERR1228382
573.21965	GCA_900516545.1	ERR1228383
573.21966	GCA_900516555.1	ERR1228379
573.21967	GCA_900516565.1	ERR1228380
573.21968	GCA_900516575.1	ERR1228384
573.21969	GCA_900516585.1	ERR1228378
573.21970	GCA_900516595.1	ERR1228255
573.21971	GCA_900516605.1	ERR1228392
573.21972	GCA_900516615.1	ERR1228256
573.21973	GCA_900516625.1	ERR1228387
573.21974	GCA_900516655.1	ERR1228400
573.21975	GCA_900516665.1	ERR1228257
573.21976	GCA_900516645.1	ERR1228401
573.21977	GCA_900516635.1	ERR1228391
573.21978	GCA_900516685.1	ERR1228402
573.21979	GCA_900516675.1	ERR1228398
573.21980	GCA_900516695.1	ERR1228403
573.21981	GCA_900516705.1	ERR1228404
573.21982	GCA_900516715.1	ERR1228259
573.21983	GCA_900516725.1	ERR1228258
573.21984	GCA_900516735.1	ERR1228243
573.21985	GCA_900516745.1	ERR1228260
573.21986	GCA_900516755.1	ERR1228262
573.21987	GCA_900516765.1	ERR1228261
573.21988	GCA_900516775.1	ERR1228263
573.21989	GCA_900516785.1	ERR1228265
573.21990	GCA_900516795.1	ERR1228264
573.21991	GCA_900516805.1	ERR1228266
573.21992	GCA_900516815.1	ERR1228244
573.21993	GCA_900516825.1	ERR1228270
573.21994	GCA_900516835.1	ERR1228269
573.21995	GCA_900516855.1	ERR1228271
573.21996	GCA_900516845.1	ERR1228268
573.21997	GCA_900516865.1	ERR1228274
573.21998	GCA_900516875.1	ERR1228273
573.21999	GCA_900516885.1	ERR1228272
573.22000	GCA_900516895.1	ERR1228278
573.22001	GCA_900516905.1	ERR1228276
573.22002	GCA_900516915.1	ERR1228280
573.22003	GCA_900516925.1	ERR1228275
573.22004	GCA_900516935.1	ERR1228283
573.22005	GCA_900516945.1	ERR1228245
573.22006	GCA_900516955.1	ERR1228295
573.22007	GCA_900516965.1	ERR1228291
573.22008	GCA_900516975.1	ERR1228284
573.22009	GCA_900516985.1	ERR1228296
573.22010	GCA_900516995.1	ERR1228298
573.22011	GCA_900517005.1	ERR1228293
573.22012	GCA_900517015.1	ERR1228297
573.22013	GCA_900517025.1	ERR1228289
573.22014	GCA_900517035.1	ERR1228288
573.22015	GCA_900517045.1	ERR1228299
573.22016	GCA_900517055.1	ERR1228300
573.22017	GCA_900517065.1	ERR1228247
573.22018	GCA_900517075.1	ERR1228337
573.22019	GCA_900517095.1	ERR1289695
573.22020	GCA_900517085.1	ERR1228249
573.22021	GCA_900517105.1	ERR1228303
573.22022	GCA_900517115.1	ERR1228248
573.22023	GCA_900517125.1	ERR1289704
573.22024	GCA_900517135.1	ERR1228250
573.22025	GCA_900517145.1	ERR1289798
573.22026	GCA_900517155.1	ERR1289800
573.22027	GCA_900517165.1	ERR1289803
573.22028	GCA_900517175.1	ERR1289806
573.22029	GCA_900517185.1	ERR1289804
573.22030	GCA_900517195.1	ERR1289807
573.22031	GCA_900517205.1	ERR1289802
573.22032	GCA_900517215.1	ERR1289805
573.22033	GCA_900517225.1	ERR1289808
573.22034	GCA_900517235.1	ERR1289705
573.22035	GCA_900517245.1	ERR1289810
573.22036	GCA_900517255.1	ERR1289809
573.22037	GCA_900517265.1	ERR1289818
573.22038	GCA_900517275.1	ERR1289815
573.22039	GCA_900517285.1	ERR1289813
573.22040	GCA_900517295.1	ERR1289816
573.22041	GCA_900517305.1	ERR1289819
573.22042	GCA_900517315.1	ERR1289812
573.22043	GCA_900517325.1	ERR1289817
573.22044	GCA_900517335.1	ERR1289821
573.22045	GCA_900517345.1	ERR1289820
573.22046	GCA_900517355.1	ERR1289830
573.22047	GCA_900517365.1	ERR1289832
573.22048	GCA_900517375.1	ERR1289823
573.22049	GCA_900517385.1	ERR1289826
573.22050	GCA_900517395.1	ERR1289707
573.22051	GCA_900517405.1	ERR1289827
573.22052	GCA_900517415.1	ERR1289822
573.22053	GCA_900517425.1	ERR1289833
573.22054	GCA_900517435.1	ERR1289839
573.22055	GCA_900517445.1	ERR1289843
573.22056	GCA_900517455.1	ERR1289841
573.22057	GCA_900517475.1	ERR1289840
573.22058	GCA_900517465.1	ERR1289835
573.22059	GCA_900517485.1	ERR1289842
573.22060	GCA_900517495.1	ERR1289709
573.22061	GCA_900517505.1	ERR1289846
573.22062	GCA_900517515.1	ERR1289847
573.22063	GCA_900517525.1	ERR1289844
573.22064	GCA_900517535.1	ERR1289854
573.22065	GCA_900517545.1	ERR1289848
573.22066	GCA_900517555.1	ERR1289849
573.22067	GCA_900517565.1	ERR1289850
573.22068	GCA_900517575.1	ERR1289851
573.22069	GCA_900517585.1	ERR1289852
573.22070	GCA_900517595.1	ERR1289855
573.22071	GCA_900517615.1	ERR1289857
573.22072	GCA_900517605.1	ERR1289856
573.22073	GCA_900517625.1	ERR1289713
573.22074	GCA_900517635.1	ERR1289715
573.22075	GCA_900517645.1	ERR1289696
573.22076	GCA_900517655.1	ERR1289712
573.22077	GCA_900517665.1	ERR1289711
573.22078	GCA_900517675.1	ERR1289717
573.22079	GCA_900517685.1	ERR1289720
573.22080	GCA_900517695.1	ERR1289719
573.22081	GCA_900517705.1	ERR1289721
573.22082	GCA_900517715.1	ERR1289722
573.22083	GCA_900517725.1	ERR1289723
573.22084	GCA_900517745.1	ERR1289725
573.22085	GCA_900517735.1	ERR1289727
573.22086	GCA_900517755.1	ERR1289697
573.22087	GCA_900517765.1	ERR1289724
573.22088	GCA_900517785.1	ERR1289728
573.22089	GCA_900517775.1	ERR1289726
573.22090	GCA_900517795.1	ERR1289729
573.22091	GCA_900517805.1	ERR1289730
573.22092	GCA_900517815.1	ERR1289731
573.22093	GCA_900517825.1	ERR1289732
573.22094	GCA_900517835.1	ERR1289737
573.22095	GCA_900517855.1	ERR1289736
573.22096	GCA_900517865.1	ERR1289738
573.22555	GCA_003664695.1	
573.22556	GCA_003664705.1	
573.22557	GCA_003664715.1	
573.22558	GCA_003664755.1	
573.22559	GCA_003664765.1	
573.22560	GCA_003664795.1	
573.22561	GCA_003664805.1	
573.22562	GCA_003664815.1	
573.22563	GCA_003664855.1	
573.22564	GCA_003664865.1	
573.22565	GCA_003664895.1	
573.22566	GCA_003664915.1	
573.22567	GCA_003664955.1	
573.22568	GCA_003664965.1	
573.22610	GCA_900506965.1	ERR1514851
573.23196	GCA_003936365.1	SRR10094531
573.23197	GCA_003936375.1	SRR10094535
573.23198	GCA_003936425.1	SRR10094538
573.23199	GCA_003936435.1	SRR10094548
573.23200	GCA_003936465.1	SRR10094549
573.23201	GCA_003936475.1	SRR10094550
573.23202	GCA_003936505.1	SRR10094553
573.23203	GCA_003936515.1	SRR10094560
573.23204	GCA_003937005.1	SRR10094526
573.23205	GCA_003937025.1	SRR10094534
573.23206	GCA_003937035.1	SRR10094536
573.23207	GCA_003937065.1	SRR10094537
573.23208	GCA_003937075.1	SRR10094539
573.23209	GCA_003937105.1	SRR10094541
573.23210	GCA_003937125.1	SRR10094545
573.23211	GCA_003937135.1	SRR10094542
573.23212	GCA_003937145.1	SRR10094546
573.23213	GCA_003937185.1	SRR10094547
573.23214	GCA_003937205.1	SRR10094552
573.23215	GCA_003937235.1	SRR10094554
573.23216	GCA_003937245.1	SRR10094555
573.23217	GCA_003937455.1	SRR10094543
573.23218	GCA_003937465.1	SRR10094532
573.23219	GCA_003937475.1	SRR10094530
573.23220	GCA_003937525.1	SRR10094556
573.23221	GCA_003937535.1	SRR10094557
573.23222	GCA_003937565.1	SRR10094558
573.23223	GCA_003938235.1	SRR10094559
573.23224	GCA_003939115.1	SRR10094544
573.23225	GCA_003940165.1	SRR10094533
573.23228	GCA_003944885.1	SRR10094527
573.23229	GCA_003944905.1	SRR10094528
573.23233	GCA_003965135.1	SRR10094561
573.23965		
573.23970		
573.23991		
573.23993		
573.24019		
573.24032		
573.24243		SRR3221670
573.24244		SRR2449299
573.24245		SRR2449365
573.24246		SRR2544779
573.24247		SRR3221675
573.24248		SRR3221676
573.24249		SRR3057129
573.24250		SRR3057130
573.24251		SRR3221684
573.24252		SRR3221782
573.24253		SRR3095383
573.24254		SRR3221942
573.24255		SRR3168635
573.24256		SRR3221987
573.24257		SRR3168637
573.24258		SRR3222075
573.24259		SRR4245474
573.24260		SRR3219271
573.24261		SRR3222121
573.24262		SRR4245485
573.24263		SRR3222198
573.24264		SRR3618629
573.24265		SRR3222204
573.24266		SRR4019406
573.24267		SRR2134679
573.24268		SRR4294848
573.24269		SRR3222390
573.24270		SRR4294843
573.24271		SRR3222406
573.24272		SRR3222408
573.24273		SRR5120229
573.24274		SRR3222424
573.24275		SRR5120227
573.24276		SRR3222446
573.24277		SRR3219817
573.24278		SRR3222447
573.24279		SRR5806868
573.24280		SRR3222415
573.24281		SRR5806870
573.24282		SRR5806869
573.24283		SRR5806871
573.24284		SRR5237403
573.24285		SRR5420073
573.24286		SRR5420072
573.24287		SRR5341978
573.24288		SRR5341977
573.24289		SRR5341976
573.24290		SRR2134680
573.24291		SRR5445924
573.24292		SRR5445913
573.24293		SRR5445915
573.24294		SRR5445912
573.24295		SRR5810506
573.24296		SRR5810503
573.24297		SRR3219826
573.24298		SRR5810501
573.24299		SRR5810502
573.24300		SRR5810509
573.24301		SRR5420063
573.24302		SRR5420062
573.24303		SRR5420060
573.24304		SRR5862473
573.24305		SRR5806877
573.24306		SRR5862474
573.24307		SRR5862477
573.24308		SRR5862478
573.24309		SRR5901128
573.24310		SRR3219827
573.24311		SRR6310474
573.24312		SRR6310475
573.24313		SRR3219834
573.24314		SRR2134674
573.24315		SRR3219835
573.24316		SRR3221668
573.24317		SRR2449251
573.24318		SRR3242028
573.24319		SRR5806881
573.24320		SRR3185093
573.24321		SRR3185094
573.24322		SRR3185095
573.24323		SRR3185096
573.24324		SRR3185097
573.24325		SRR3185098
573.24326		SRR4017898
573.24327		SRR4017902
573.24328		SRR4017918
573.24329		SRR4017919
573.24330		SRR4017920
573.24331		SRR4017921
573.24332		SRR4017922
573.24333		SRR4017924
573.24334		SRR4017925
573.24335		SRR4017927
573.24336		SRR4017928
573.24337		SRR4017929
573.24338		SRR4035115
573.24339		SRR4017843
573.24340		SRR4017844
573.24341		SRR4017847
573.24342		SRR4017849
573.24343		SRR4017848
573.24344		SRR4017851
573.24345		SRR4017852
573.24346		SRR4017850
573.24347		SRR4017836
573.24348		SRR4017837
573.24349		SRR4017854
573.24350		SRR4017856
573.24351		SRR4065678
573.24352		SRR4017916
573.24353		SRR4065679
573.24354		SRR4017915
573.24355		SRR4035116
573.24356		SRR4035118
573.24357		SRR4035123
573.24358		SRR3982229
573.24359		SRR4065653
573.24360		SRR4065680
573.24361		SRR4065689
573.24362		SRR4065698
573.24363		SRR3982230
573.24364		SRR4065699
573.24365		SRR4065700
573.24366		SRR4035124
573.24367		SRR4035126
573.24368		SRR4065663
573.24369		SRR3996258
573.24370		SRR4017840
573.24371		SRR4065635
573.24372		SRR4065702
573.24373		SRR4065668
573.24374		SRR4035125
573.24375		SRR4065652
573.24376		SRR3981084
573.24377		SRR3982400
573.24378		SRR3982253
573.24379		SRR3982316
573.24380		SRR4017923
573.24381		SRR4035114
573.24382		SRR3982346
573.24383		SRR4017846
573.24384		SRR4017887
573.24385		SRR3987112
573.24386		SRR3982100
573.24387		SRR3987115
573.24388		SRR3996262
573.24389		SRR3987118
573.24390		SRR4065637
573.24391		SRR4065639
573.24392		SRR4065638
573.24393		SRR3987119
573.24394		SRR4065640
573.24395		SRR4065641
573.24396		SRR4065642
573.24397		SRR4065644
573.24398		SRR4065646
573.24399		SRR4065647
573.24400		SRR4065664
573.24401		SRR3987120
573.24402		SRR4065669
573.24403		SRR3987121
573.24404		SRR3987122
573.24405		SRR3987123
573.24406		SRR3987124
573.24407		SRR3987125
573.24408		SRR3987126
573.24409		SRR3981086
573.24410		SRR3987127
573.24411		SRR3987128
573.24412		SRR3987129
573.24413		SRR3987135
573.24414		SRR3996236
573.24415		SRR3996238
573.24416		SRR3981087
573.24417		SRR3996239
573.24418		SRR3996240
573.24419		SRR3996241
573.24420		SRR3996242
573.24421		SRR3996245
573.24422		SRR3996246
573.24423		SRR3996248
573.24424		SRR3996250
573.24425		SRR3996251
573.24426		SRR3996252
573.24427		SRR3996253
573.24428		SRR3996254
573.24429		SRR3996255
573.24430		SRR4017811
573.24431		SRR4017813
573.24432		SRR3982097
573.24433		SRR3996260
573.24434		SRR3996261
573.24435		SRR4017827
573.24436		SRR4017828
573.24437		SRR4017829
573.24438		SRR4017830
573.24439		SRR3982098
573.24440		SRR4017831
573.24441		SRR4017833
573.24442		SRR4017825
573.24443		SRR4017834
573.24444		SRR4017826
573.24445		SRR4017835
573.24446		SRR4017841
573.24447		SRR4017842
573.24448		SRR4017906
573.24449		SRR4017897
573.24450		SRR4017885
573.24451		SRR4017890
573.24452		SRR4017892
573.24453		SRR4017893
573.24454		SRR4017894
573.24455		SRR4017895
573.25568	GCA_001701415.1	SRR8607470
573.25569	GCA_001701935.1	SRR8607453
573.25656	GCA_004209275.1	
573.25665	GCA_004284565.1	SRR5283494
573.25927	GCA_004924315.1	
573.26067	GCA_900501675.1	ERR1334510
573.26073	GCA_900774075.1	ERR3144631
573.26074	GCA_900774085.1	ERR3144640
573.26075	GCA_900774095.1	ERR3144643
573.26076	GCA_900774105.1	ERR3144633
573.26077	GCA_900774115.1	ERR3144638
573.26078	GCA_900774125.1	ERR3144635
573.26079	GCA_900774135.1	ERR3144641
573.26080	GCA_900774145.1	ERR3144632
573.26081	GCA_900774155.1	ERR3144636
573.26082	GCA_900774165.1	ERR3144644
573.26083	GCA_900774175.1	ERR3144642
573.26084	GCA_900774185.1	ERR3144528
573.26085	GCA_900774205.1	ERR3144637
573.26086	GCA_900774195.1	ERR3144639
573.26087	GCA_900774215.1	ERR3144634
573.26088	GCA_900774225.1	ERR3144645
573.26089	GCA_900774235.1	ERR3144623
573.26090	GCA_900774245.1	ERR3144526
573.26091	GCA_900774255.1	ERR3144619
573.26092	GCA_900774265.1	ERR3144628
573.26093	GCA_900774275.1	ERR3144624
573.26094	GCA_900774295.1	ERR3144617
573.26095	GCA_900774305.1	ERR3144616
573.26096	GCA_900774315.1	ERR3144527
573.26097	GCA_900774325.1	ERR3144620
573.26098	GCA_900774335.1	ERR3144626
573.26099	GCA_900774345.1	ERR3144621
573.26100	GCA_900774355.1	ERR3144622
573.26101	GCA_900774365.1	ERR3144618
573.26102	GCA_900774375.1	ERR3144625
573.26103	GCA_900774385.1	ERR3144518
573.26104	GCA_900774395.1	ERR3144630
573.26105	GCA_900774405.1	ERR3144627
573.26106	GCA_900774415.1	ERR3144649
573.26107	GCA_900774425.1	ERR3144629
573.26108	GCA_900774435.1	ERR3144648
573.26109	GCA_900774445.1	ERR3144646
573.26110	GCA_900774455.1	ERR3144647
573.26111	GCA_900774465.1	ERR3144529
573.26112	GCA_900774475.1	ERR3144650
573.26113	GCA_900774485.1	ERR3144652
573.26114	GCA_900774495.1	ERR3144651
573.26115	GCA_900774505.1	ERR3144653
573.26116	GCA_900774515.1	ERR3144658
573.26117	GCA_900774525.1	ERR3144655
573.26118	GCA_900774535.1	ERR3144654
573.26119	GCA_900774545.1	ERR3144661
573.26120	GCA_900774555.1	ERR3144660
573.26121	GCA_900774565.1	ERR3144656
573.26122	GCA_900774575.1	ERR3144530
573.26123	GCA_900774585.1	ERR3144662
573.26124	GCA_900774595.1	ERR3144657
573.26125	GCA_900774605.1	ERR3144659
573.26126	GCA_900774615.1	ERR3144667
573.26127	GCA_900774625.1	ERR3144666
573.26128	GCA_900774635.1	ERR3144664
573.26129	GCA_900774645.1	ERR3144663
573.26130	GCA_900774655.1	ERR3144531
573.26131	GCA_900774665.1	ERR3144668
573.26132	GCA_900774675.1	ERR3144665
573.26133	GCA_900774685.1	ERR3144670
573.26134	GCA_900774695.1	ERR3144669
573.26135	GCA_900774705.1	ERR3144671
573.26136	GCA_900774715.1	ERR3144672
573.26137	GCA_900774725.1	ERR3144673
573.26138	GCA_900774735.1	ERR3144674
573.26139	GCA_900774745.1	ERR3144675
573.26140	GCA_900774755.1	ERR3144532
573.26141	GCA_900774765.1	ERR3144537
573.26142	GCA_900774775.1	ERR3144519
573.26143	GCA_900774785.1	ERR3144533
573.26144	GCA_900774795.1	ERR3144535
573.26145	GCA_900774805.1	ERR3144536
573.26146	GCA_900774815.1	ERR3144534
573.26147	GCA_900774825.1	ERR3144547
573.26148	GCA_900774835.1	ERR3144543
573.26149	GCA_900774845.1	ERR3144540
573.26150	GCA_900774855.1	ERR3144520
573.26151	GCA_900774865.1	ERR3144539
573.26152	GCA_900774875.1	ERR3144538
573.26153	GCA_900774885.1	ERR3144544
573.26154	GCA_900774895.1	ERR3144546
573.26155	GCA_900774905.1	ERR3144545
573.26156	GCA_900774915.1	ERR3144541
573.26157	GCA_900774925.1	ERR3144542
573.26158	GCA_900774935.1	ERR3144548
573.26159	GCA_900774945.1	ERR3144549
573.26160	GCA_900774955.1	ERR3144550
573.26161	GCA_900774965.1	ERR3144551
573.26162	GCA_900774975.1	ERR3144553
573.26163	GCA_900774985.1	ERR3144555
573.26164	GCA_900774995.1	ERR3144554
573.26165	GCA_900775005.1	ERR3144521
573.26166	GCA_900775015.1	ERR3144556
573.26167	GCA_900775025.1	ERR3144552
573.26168	GCA_900775035.1	ERR3144557
573.26169	GCA_900775045.1	ERR3144559
573.26170	GCA_900775055.1	ERR3144563
573.26171	GCA_900775065.1	ERR3144568
573.26172	GCA_900775075.1	ERR3144564
573.26173	GCA_900775085.1	ERR3144565
573.26174	GCA_900775095.1	ERR3144562
573.26175	GCA_900775105.1	ERR3144522
573.26176	GCA_900775115.1	ERR3144560
573.26177	GCA_900775125.1	ERR3144558
573.26178	GCA_900775135.1	ERR3144561
573.26179	GCA_900775145.1	ERR3144567
573.26181	GCA_900775155.1	ERR3144566
573.26182	GCA_900775165.1	ERR3144572
573.26183	GCA_900775175.1	ERR3144571
573.26184	GCA_900775185.1	ERR3144570
573.26185	GCA_900775205.1	ERR3144573
573.26186	GCA_900775195.1	ERR3144569
573.26187	GCA_900775215.1	ERR3144574
573.26188	GCA_900775225.1	ERR3144575
573.26189	GCA_900775235.1	ERR3144523
573.26190	GCA_900775245.1	ERR3144576
573.26191	GCA_900775255.1	ERR3144579
573.26192	GCA_900775265.1	ERR3144578
573.26193	GCA_900775275.1	ERR3144577
573.26194	GCA_900775285.1	ERR3144583
573.26195	GCA_900775295.1	ERR3144581
573.26196	GCA_900775305.1	ERR3144580
573.26197	GCA_900775315.1	ERR3144584
573.26198	GCA_900775325.1	ERR3144582
573.26199	GCA_900775335.1	ERR3144524
573.26200	GCA_900775345.1	ERR3144588
573.26201	GCA_900775355.1	ERR3144587
573.26202	GCA_900775365.1	ERR3144590
573.26203	GCA_900775375.1	ERR3144592
573.26204	GCA_900775385.1	ERR3144586
573.26205	GCA_900775395.1	ERR3144589
573.26206	GCA_900775405.1	ERR3144593
573.26207	GCA_900775415.1	ERR3144591
573.26208	GCA_900775425.1	ERR3144585
573.26209	GCA_900775435.1	ERR3144595
573.26210	GCA_900775445.1	ERR3144594
573.26211	GCA_900775455.1	ERR3144597
573.26212	GCA_900775465.1	ERR3144525
573.26213	GCA_900775475.1	ERR3144596
573.26214	GCA_900775485.1	ERR3144600
573.26215	GCA_900775495.1	ERR3144598
573.26216	GCA_900775505.1	ERR3144599
573.26217	GCA_900775515.1	ERR3144601
573.26218	GCA_900775525.1	ERR3144602
573.26219	GCA_900775535.1	ERR3144603
573.26220	GCA_900775545.1	ERR3144605
573.26221	GCA_900775555.1	ERR3144606
573.26222	GCA_900775565.1	ERR3144604
573.26223	GCA_900775575.1	ERR3144607
573.26224	GCA_900775585.1	ERR3144610
573.26225	GCA_900775595.1	ERR3144612
573.26226	GCA_900775605.1	ERR3144608
573.26227	GCA_900775615.1	ERR3144613
573.26228	GCA_900775625.1	ERR3144609
573.26229	GCA_900775635.1	ERR3144611
573.26232	GCA_900775645.1	ERR3144614
573.26233	GCA_900775655.1	ERR3144512
573.26234	GCA_900775665.1	ERR3144517
573.26235	GCA_900775675.1	ERR3144615
573.26236	GCA_900775685.1	ERR3144508
573.26237	GCA_900775695.1	ERR3144513
573.26238	GCA_900775705.1	ERR3144509
573.26239	GCA_900775715.1	ERR3144511
573.26240	GCA_900775725.1	ERR3144510
573.26241	GCA_900775735.1	ERR3144514
573.26242	GCA_900775745.1	ERR3144515
573.26243	GCA_900775755.1	ERR3144516
573.26244	GCA_900775765.1	ERR3144686
573.26245	GCA_900775775.1	ERR3144685
573.26246	GCA_900775785.1	ERR3144688
573.26247	GCA_900775795.1	ERR3144690
573.26248	GCA_900775805.1	ERR3144689
573.26249	GCA_900775815.1	ERR3144691
573.26250	GCA_900775825.1	ERR3144692
573.26251	GCA_900775835.1	ERR3144693
573.26252	GCA_900775845.1	ERR3144695
573.26253	GCA_900775855.1	ERR3144696
573.26254	GCA_900775865.1	ERR3144694
573.26255	GCA_900775875.1	ERR3144687
573.26256	GCA_900775885.1	ERR3144698
573.26257	GCA_900775895.1	ERR3144704
573.26258	GCA_900775905.1	ERR3144699
573.26259	GCA_900775915.1	ERR3144703
573.26260	GCA_900775925.1	ERR3144701
573.26261	GCA_900775935.1	ERR3144697
573.26262	GCA_900775945.1	ERR3144702
573.26263	GCA_900775955.1	ERR3144705
573.26264	GCA_900775965.1	ERR3144700
573.26265	GCA_900775975.1	ERR3144706
573.26266	GCA_900775985.1	ERR3144707
573.26267	GCA_900775995.1	ERR3144709
573.26268	GCA_900776005.1	ERR3144710
573.26269	GCA_900776015.1	ERR3144711
573.26270	GCA_900776025.1	ERR3144708
573.26271	GCA_900776035.1	ERR3144712
573.26272	GCA_900776045.1	ERR3144714
573.26273	GCA_900776055.1	ERR3144713
573.26274	GCA_900776065.1	ERR3144715
573.26275	GCA_900776075.1	ERR3144716
573.26276	GCA_900776085.1	ERR3144721
573.26277	GCA_900776095.1	ERR3144722
573.26278	GCA_900776105.1	ERR3144719
573.26279	GCA_900776115.1	ERR3144717
573.26280	GCA_900776125.1	ERR3144718
573.26281	GCA_900776135.1	ERR3144723
573.26282	GCA_900776145.1	ERR3144720
573.26283	GCA_900776155.1	ERR3144724
573.26284	GCA_900776165.1	ERR3144728
573.26285	GCA_900776175.1	ERR3144725
573.26286	GCA_900776185.1	ERR3144726
573.26287	GCA_900776195.1	ERR3144727
573.26288	GCA_900776205.1	ERR3144729
573.26289	GCA_900776215.1	ERR3144733
573.26290	GCA_900776225.1	ERR3144730
573.26291	GCA_900776235.1	ERR3144734
573.26292	GCA_900776245.1	ERR3144731
573.26293	GCA_900776255.1	ERR3144732
573.26294	GCA_900776265.1	ERR3144735
573.26295	GCA_900776275.1	ERR3144736
573.26296	GCA_900776285.1	ERR3144738
573.26297	GCA_900776295.1	ERR3144739
573.26298	GCA_900776305.1	ERR3144737
573.26299	GCA_900776315.1	ERR3144740
573.26300	GCA_900776325.1	ERR3144741
573.26301	GCA_900776335.1	ERR3144742
573.26302	GCA_900776345.1	ERR3144744
573.26303	GCA_900776355.1	ERR3144745
573.26304	GCA_900776365.1	ERR3144743
573.26305	GCA_900776375.1	ERR3144747
573.26306	GCA_900776385.1	ERR3144749
573.26307	GCA_900776395.1	ERR3144751
573.26308	GCA_900776405.1	ERR3144748
573.26309	GCA_900776415.1	ERR3144746
573.26310	GCA_900776425.1	ERR3144750
573.26311	GCA_900776435.1	ERR3144752
573.26312	GCA_900776445.1	ERR3144755
573.26313	GCA_900776455.1	ERR3144754
573.26314	GCA_900776465.1	ERR3144756
573.26315	GCA_900776475.1	ERR3144759
573.26316	GCA_900776485.1	ERR3144758
573.26317	GCA_900776495.1	ERR3144757
573.26318	GCA_900776505.1	ERR3144760
573.26319	GCA_900776515.1	ERR3144761
573.26320	GCA_900776525.1	ERR3144762
573.26321	GCA_900776535.1	ERR3144763
573.26322	GCA_900776545.1	ERR3144764
573.26323	GCA_900776555.1	ERR3144753
573.27323	GCA_007954815.1	
573.27324	GCA_007954825.1	
573.27327	GCA_007954905.1	
573.27328	GCA_007954915.1	
573.27339	GCA_007955105.1	
573.28627	GCA_009646195.1	
573.28631	GCA_009646275.1	
573.28633	GCA_009646305.1	
573.29590	GCA_009935715.1	
573.29595	GCA_902506805.1	SRR5283501
573.29596	GCA_902506815.1	SRR5283499
573.29605	GCA_902506915.1	SRR5283500
573.29608	GCA_902506935.1	SRR5283497
573.29614	GCA_902506995.1	SRR5283491
573.29630	GCA_902507155.1	SRR5283487
573.29634	GCA_902507195.1	SRR5283486
573.29636	GCA_902507225.1	SRR5283485
573.29861	GCA_902703605.1	ERR3164705
573.29862	GCA_902703625.1	ERR3164707
573.29863	GCA_902703615.1	ERR3164709
573.29864	GCA_902703635.1	ERR3164718
573.29865	GCA_902703655.1	ERR3164706
573.29866	GCA_902703665.1	ERR3164715
573.29867	GCA_902703705.1	ERR3164704
573.29868	GCA_902703695.1	ERR3164714
